Sex,FamilySize,IsAlone,IsChild,HasCabin,FareLog,FarePerPerson,Pclass_1,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Don,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Sex_x_Pclass1,Survived
1,-0.5583460543187373,1,0,1,1.412893630707887,1.5598794170243948,True,False,False,False,False,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,1,1.581555327886654,0.6845562596984577,True,False,False,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.6640655852431808,-0.3126816838670775,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
1,1.9684473254677004,0,0,0,0.3058233309970645,-0.4317532929794946,False,False,True,False,True,False,False,True,False,False,False,0,0
1,0.07335229062787217,0,0,1,1.5046957798362923,0.5932943020299426,True,False,False,False,True,False,False,False,False,True,False,1,1
0,-0.5583460543187373,1,0,0,-0.8345937356877873,-0.35673918067256744,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.3157755360088145,-0.19659367641134196,False,True,False,False,True,False,False,False,True,False,False,0,0
1,3.2318440153609194,0,1,0,0.5143716893068679,-0.44880036730807543,False,False,True,False,True,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8614265340388997,-0.36303310878763745,False,False,True,False,True,False,False,True,False,False,False,0,0
0,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
1,0.7050506355744817,0,1,0,0.3359521328317571,-0.3294654921739308,False,True,False,False,True,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.40695480983606974,-0.2308606183711675,False,True,False,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,-0.2499399164147771,-0.37206559495810904,False,False,True,False,False,False,False,True,False,False,False,0,0
1,0.07335229062787217,0,0,0,-0.18229921600558732,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.9140948493777385,-0.37492163967165854,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.901458549250232,-0.372124338287183,False,False,True,False,False,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,0,1,1.581555327886654,0.2649610520271245,True,False,False,True,False,False,False,False,False,False,True,0,0
1,-0.5583460543187373,1,0,0,-0.8345937356877873,-0.35673918067256744,False,False,True,False,True,False,False,True,False,False,False,0,0
1,0.7050506355744817,0,0,0,-0.2468830357530056,-0.43902646306589005,False,True,False,False,True,False,False,False,False,True,False,0,1
0,0.7050506355744817,0,0,1,1.0338921247522208,-0.08419624191552456,True,False,False,False,True,False,False,False,True,False,False,0,1
0,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,False,False,True,0,0
0,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.7050506355744817,0,0,1,-0.5586016797092096,-0.4766734775319568,False,False,True,False,True,False,False,False,False,True,False,0,0
0,-0.5583460543187373,1,0,1,0.34726251575909495,0.1684541542627179,True,False,False,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,0,-0.14540227043656537,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.7050506355744817,0,0,0,0.07722280117650888,-0.3857611825365013,False,False,True,False,True,False,False,False,False,True,False,0,0
1,0.7050506355744817,0,0,0,-0.19833761225710508,-0.4320723718240838,False,False,True,False,False,False,False,False,False,True,False,0,1
1,-0.5583460543187373,1,0,0,1.451049660518055,1.6412333331890974,True,False,False,False,False,False,False,False,False,True,False,1,1
1,-0.5583460543187373,1,0,1,1.5410401486561045,1.8454363342558129,True,False,False,False,True,False,False,True,False,False,False,1,1
1,-0.5583460543187373,1,0,0,3.368713137251734,13.757162441356991,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,False,True,False,False,0,0
0,3.2318440153609194,0,1,0,0.5143716893068679,-0.44880036730807543,False,False,True,False,True,False,True,False,False,False,False,0,1
0,0.7050506355744817,0,0,1,1.4568296208187692,0.1684541542627179,True,False,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,1,-3.078183537036835,-0.5742293633155419,True,False,False,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
0,2.6001456704143098,0,0,0,0.7500500215928563,-0.38919953215491926,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,0,-0.8345937356877873,-0.4654842719940547,False,False,True,False,True,False,False,False,True,False,False,0,1
1,0.07335229062787217,0,0,1,2.1281096631117453,1.5721749552598572,True,False,False,False,True,False,False,False,False,True,False,1,1
1,-0.5583460543187373,1,0,1,2.001410967147044,3.2198428153943404,True,False,False,False,True,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,0.5019377809748362,0.29293406587188003,True,False,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-3.078183537036835,-0.5742293633155419,False,False,True,False,True,False,False,False,True,False,False,0,1
1,0.07335229062787217,0,0,0,0.04192942817870387,-0.30149247832917525,False,True,False,False,True,False,False,False,False,True,False,0,1
0,0.07335229062787217,0,0,1,0.4590957225503605,-0.158830107720922,True,False,False,False,False,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
1,0.07335229062787217,0,0,1,1.4349310175814902,0.5161349392912612,True,False,False,False,True,False,False,True,False,False,False,1,1
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,False,True,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,-3.078183537036835,-0.5742293633155419,False,True,False,False,True,False,False,False,True,False,False,0,0
0,2.6001456704143098,0,1,0,0.439564432096984,-0.43844369194412425,False,False,True,True,False,False,True,False,False,False,False,0,0
1,0.7050506355744817,0,0,0,0.0790473609459702,-0.3854115198634419,False,False,True,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8253120304442058,-0.35452371797606286,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.6492019524863049,-0.30848573179036415,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,1,0.3264312852117051,0.15306899664810233,True,False,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.7350682364384206,-0.3319131308853469,False,False,True,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.6492019524863049,-0.30848573179036415,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,1
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
1,-0.5583460543187373,1,0,0,1.4465316698235917,1.6314427783434327,True,False,False,False,True,False,False,True,False,False,False,1,1
1,0.07335229062787217,0,0,1,1.593734008322187,0.6996504979690877,True,False,False,False,False,False,False,False,False,True,False,1,1
0,-0.5583460543187373,1,0,1,-0.36128971053248726,-0.21407681006431417,False,True,False,False,False,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.7152148773557141,-0.32666819078945525,False,False,True,False,True,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,0.3902552019016247,0.2012049588721577,True,False,False,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.9009311921448002,-0.3720068516290351,False,False,True,False,False,False,False,False,True,False,False,0,0
1,1.3367489805210908,0,1,1,2.115239522927209,0.48559819872763393,True,False,False,False,True,False,False,True,False,False,False,1,0
0,-0.5583460543187373,1,0,1,0.48566965492987507,0.2789475589495023,True,False,False,False,True,False,False,False,True,False,False,0,1
1,0.07335229062787217,0,0,1,2.6193810538388766,2.8877220193169424,True,False,False,False,False,False,False,False,False,True,False,1,1
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
0,0.7050506355744817,0,0,0,0.2154656684251233,-0.3574385060186863,False,False,True,True,False,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-3.078183537036835,-0.5742293633155419,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,-0.4011350499118858,-0.22876264233281085,False,True,False,True,False,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,0
0,1.3367489805210908,0,1,1,2.115239522927209,0.48559819872763393,True,False,False,False,True,False,True,False,False,False,False,0,1
1,-0.5583460543187373,1,0,0,1.7949708430014517,2.5275107227366407,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.07335229062787217,0,0,1,1.7764950358016565,0.9489012405313977,True,False,False,False,False,False,False,False,False,True,False,1,1
0,0.07335229062787217,0,0,0,0.24693017152175384,-0.23855319717847528,False,True,False,False,False,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,1.115011242842307,1.0182519364553155,True,False,False,False,False,False,False,True,False,False,False,1,1
1,-0.5583460543187373,1,0,1,1.5008157281664338,1.7519589138907932,True,False,False,False,False,False,False,True,False,False,False,1,1
1,1.9684473254677004,0,0,1,2.679349378726402,0.8936545381880054,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.7050506355744817,0,0,0,0.3264312852117051,-0.33179657666099377,False,True,False,False,True,False,False,False,False,True,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,0,0,0.3359521328317571,-0.3294654921739308,False,True,False,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8253120304442058,-0.35452371797606286,False,False,True,False,True,False,False,True,False,False,False,0,1
1,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.28075507534136046,-0.1826071694889642,False,True,False,False,True,False,False,False,False,False,True,0,0
1,0.7050506355744817,0,0,1,2.2016937924145696,0.9630434638975112,True,False,False,False,True,False,False,True,False,False,False,1,1
1,0.7050506355744817,0,0,1,1.9928070150205484,0.6798940907243318,True,False,False,False,False,False,False,False,False,True,False,1,1
0,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.4011350499118858,-0.22876264233281085,False,True,False,True,False,False,False,True,False,False,False,0,1
1,0.7050506355744817,0,0,0,0.4352691882609739,-0.30382356281623824,False,True,False,False,True,False,False,False,False,True,False,0,1
0,5.758637395147358,0,0,0,1.3186165666534067,-0.39736362577892836,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,2.001410967147044,3.2198428153943404,True,False,False,False,False,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,-1.0335823792670489,-0.39974768945887906,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,False,True,False,0,1
1,0.7050506355744817,0,0,0,0.09232989484760502,-0.3828473269276727,False,False,True,False,True,False,False,False,False,True,False,0,1
1,0.07335229062787217,0,0,1,1.1335673782966948,0.23669711883838349,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.7050506355744817,0,0,0,0.2154656684251233,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,1,0.4179073568155333,0.2230015312599912,True,False,False,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,1,2.1281096631117453,1.5721749552598572,True,False,False,False,True,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,0,0,-0.03656436738729706,-0.40639128024700855,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,1.9863065015749546,1.2950672868602475,True,False,False,False,True,False,False,False,False,True,False,1,1
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,1,1.2744931206598145,0.3572719977148177,True,False,False,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,1.9928070150205484,3.188140998804079,True,False,False,False,False,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,1,0.6378567709605387,0.41881262817328,True,False,False,False,True,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,1,1,0.3264312852117051,-0.33179657666099377,False,True,False,False,True,False,True,False,False,False,False,0,1
1,2.6001456704143098,0,0,1,2.6817978384037495,0.6519210768795762,True,False,False,False,True,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,1,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,True,False,False,False,0,1
1,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,True,False,False,False,0,1
1,0.07335229062787217,0,0,0,-0.14540227043656537,-0.34904660186525965,False,False,True,False,True,False,False,False,False,True,False,0,1
0,0.7050506355744817,0,1,0,-0.1575554065448543,-0.4259723899383374,False,False,True,False,True,False,True,False,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.7350682364384206,-0.3319131308853469,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.6766174365655238,-0.31617831059767193,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,1,0.6236082050001934,0.4048261212509022,True,False,False,False,True,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,1,0,-0.9009311921448002,-0.5068218594200395,False,False,True,False,False,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,0,-0.047495735577579266,-0.3252695400972175,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.901458549250232,-0.372124338287183,False,False,True,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.6492019524863049,-0.30848573179036415,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,1,1.0800234945068525,0.19502851741523564,True,False,False,False,True,False,False,True,False,False,False,1,1
1,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,True,False,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8223994323564051,-0.3538243926299439,False,False,True,True,False,False,False,True,False,False,False,0,1
1,-0.5583460543187373,1,0,0,-0.8223994323564051,-0.3538243926299439,False,False,True,True,False,False,False,True,False,False,False,0,1
0,2.6001456704143098,0,0,0,0.3966804868978945,-0.44415484893742857,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,0,0.3902552019016247,-0.18651220222169207,False,True,False,False,False,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,-0.2499399164147771,-0.37206559495810904,False,False,True,False,False,False,False,False,False,True,False,0,0
0,-0.5583460543187373,1,0,0,-0.9236745593388559,-0.3770196157100152,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,0,-0.18229921600558732,-0.3574385060186863,False,False,True,True,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,1,1.3988766247851252,0.4782552825933855,True,False,False,False,False,False,False,False,False,True,False,1,1
1,-0.5583460543187373,1,0,0,-0.9009311921448002,-0.3720068516290351,False,False,True,False,False,False,False,False,False,True,False,0,1
1,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,True,False,False,False,0,1
1,-0.5583460543187373,1,0,1,1.3149495246262448,1.3643004961260172,True,False,False,False,False,False,False,False,False,True,False,1,1
0,0.07335229062787217,0,0,1,1.0881393537082165,0.20120635752284988,True,False,False,False,False,False,False,False,True,False,False,0,1
0,0.07335229062787217,0,0,0,-0.9973579835857035,-0.48337581164916027,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,2.001410967147044,3.2198428153943404,True,False,False,False,False,False,False,False,True,False,False,0,0
1,1.9684473254677004,0,1,0,0.11839332142775016,-0.4563231099598972,False,False,True,False,True,False,False,True,False,False,False,0,0
1,0.07335229062787217,0,0,0,1.4886229423451032,0.5750530997017776,True,False,False,False,False,False,False,False,False,True,False,1,1
1,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,True,False,False,False,0,1
0,0.7050506355744817,0,0,1,2.457628478827599,1.3978681127397241,True,False,False,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-1.413047393891282,-0.4619876452634602,False,False,True,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8345937356877873,-0.35673918067256744,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,2.532731662015028,5.790330611712464,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.7050506355744817,0,1,0,-0.16727702249620183,-0.42744843263554566,False,False,True,False,False,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8170847630620884,-0.35254322859585413,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,1.0231464884145276,0.15306899664810233,True,False,False,False,True,False,False,False,False,True,False,1,1
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,1.3748920230459027,1.4817871542739907,False,True,False,False,True,False,False,False,True,False,False,0,0
0,3.8635423603075285,0,1,0,0.9186307868769773,-0.41023756965066244,False,False,True,False,True,False,True,False,False,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8399994921499855,-0.3580203447066573,False,False,True,True,False,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.42857891285003014,-0.23855319717847528,False,True,False,False,False,False,False,True,False,False,False,0,1
0,1.3367489805210908,0,0,1,1.8758904173979694,0.2649610520271245,True,False,False,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8321480295338104,-0.35615734198459653,False,False,True,False,True,False,False,False,True,False,False,0,1
0,0.7050506355744817,0,0,0,-0.8170847630620884,-0.500333985075646,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,1,1.8168204000705492,1.0100922083168005,True,False,False,False,False,False,False,True,False,False,False,1,1
1,0.7050506355744817,0,0,1,-0.10977789004758143,-0.41851291957973596,False,False,True,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.8321480295338104,-0.35615734198459653,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.8253120304442058,-0.35452371797606286,False,False,True,False,True,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,0.3264312852117051,0.15306899664810233,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.555227682193912,-0.2805127179456086,False,True,False,False,True,False,False,False,False,False,True,0,0
1,-0.5583460543187373,1,0,0,-0.37817844618112856,-0.22037073817938416,False,True,False,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.8170847630620884,-0.35254322859585413,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,-0.6177128543335606,-0.4368119328031802,False,False,True,False,True,False,False,True,False,False,False,0,0
0,0.07335229062787217,0,0,0,-0.16061616331521889,-0.35254322859585413,False,False,True,False,True,False,False,False,True,False,False,0,0
1,-0.5583460543187373,1,0,0,-0.7350682364384206,-0.3319131308853469,False,False,True,False,True,False,False,True,False,False,False,0,0
0,0.07335229062787217,0,0,0,0.11487770378290146,-0.2805127179456086,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.7050506355744817,0,1,0,0.0034279038825781004,-0.39939802678581965,False,True,False,False,True,False,True,False,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8345937356877873,-0.35673918067256744,False,False,True,False,True,False,False,False,True,False,False,0,0
1,1.9684473254677004,0,0,0,0.3058233309970645,-0.4317532929794946,False,False,True,False,True,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.948571824065557,-0.3823820424640549,False,False,True,True,False,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,1,1.581555327886654,0.6845562596984577,True,False,False,True,False,False,False,True,False,False,False,1,1
0,-0.5583460543187373,1,0,0,-3.078183537036835,-0.5742293633155419,False,True,False,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8170847630620884,-0.35254322859585413,False,False,True,False,True,False,False,False,True,False,False,0,1
1,-0.5583460543187373,1,0,0,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,False,True,False,0,0
1,0.7050506355744817,0,0,0,0.5492592449044372,-0.27118837999735673,False,True,False,False,True,False,False,False,False,True,False,0,1
1,0.7050506355744817,0,0,0,-0.3520250326978165,-0.45301296998826784,False,True,False,False,True,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.3520250326978165,-0.21058018333371975,False,True,False,False,True,False,False,False,True,False,False,0,0
1,0.7050506355744817,0,1,0,0.2531096794067489,-0.3490466018652597,False,False,True,False,True,False,False,True,False,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8204699941290207,-0.35336004060012094,False,False,True,False,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8395144162261178,-0.35790565534989377,False,False,True,True,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8228881752599213,-0.3539418792880919,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.7050506355744817,0,0,0,-0.25356917336204293,-0.43995889686071515,False,False,True,False,True,False,False,False,False,True,False,0,0
0,0.7050506355744817,0,0,0,0.07722280117650888,-0.3857611825365013,False,False,True,False,True,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,0,-0.8983234796079217,-0.3714250129410641,False,False,True,False,True,False,False,False,True,False,False,0,0
1,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,False,True,False,0,1
1,-0.5583460543187373,1,0,0,0.3264312852117051,0.15306899664810233,False,True,False,False,True,False,False,True,False,False,False,0,1
0,-0.5583460543187373,1,0,0,-0.8375409692255245,-0.3574385060186863,False,False,True,True,False,False,False,False,True,False,False,0,0
0,-0.5583460543187373,1,0,1,-0.8027172900910506,-0.34904660186525965,False,False,True,False,True,False,False,False,True,False,False,0,1
0,-0.5583460543187373,1,0,1,0.34726251575909495,0.1684541542627179,True,False,False,False,True,False,False,False,True,False,False,0,1
1,0.07335229062787217,0,0,0,-0.14540227043656537,-0.34904660186525965,False,False,True,False,True,False,False,False,False,True,False,0,1
1,0.07335229062787217,0,0,0,0.3264312852117051,-0.21058018333371975,False,True,False,False,True,False,False,False,False,True,False,0,1
0,-0.5583460543187373,1,0,0,-0.9140948493777385,-0.37492163967165854,False,False,True,False,True,False,False,False,True,False,False,0,0
0,0.07335229062787217,0,0,1,1.096493359572912,0.20761637364537563,True,False,False,False,True,False,False,False,True,False,False,0,0
1,1.3367489805210908,0,1,1,1.8758904173979694,0.2649610520271245,True,False,False,False,True,False,False,True,False,False,False,1,1
1,1.9684473254677004,0,0,0,0.6055165927725422,-0.38191489313284743,False,False,True,False,True,False,False,True,False,False,False,0,0
1,2.6001456704143098,0,0,0,0.0034279038825781004,-0.48681369505068073,False,True,False,False,True,False,False,False,False,True,False,0,1
0,2.6001456704143098,0,0,1,2.6817978384037495,0.6519210768795762,True,False,False,False,True,False,False,False,True,False,False,0,0
