Pclass,Sex,Age,Fare,Title,FamilySize,Embarked_Q,Embarked_S,Survived
1,0,0.0,0.032957269296336515,0,-0.5583460543187373,False,True,0
3,0,-1.1555229209983648,-0.5039970335514509,0,0.7050506355744817,False,False,0
3,0,-0.37902118649911765,-0.2996083755169905,0,0.07335229062787217,False,True,0
3,0,0.0,-0.5040782414414634,0,-0.5583460543187373,False,False,0
3,0,-0.14607066614934347,-0.4600906343513286,0,-0.5583460543187373,False,True,0
1,1,-0.6119717068488918,0.41966150745136793,1,0.07335229062787217,False,True,1
2,1,0.6304310683499038,-0.39241739267419806,1,-0.5583460543187373,False,True,0
3,1,0.0,-0.4914291458114123,1,-0.5583460543187373,True,False,1
3,1,0.0,-0.4914291458114123,1,-0.5583460543187373,True,False,1
3,0,0.7857314152497533,-0.10432273524869967,0,2.6001456704143098,False,True,0
2,0,-0.06842049269941873,-0.10778760522256871,0,0.07335229062787217,False,False,0
3,1,1.1739822824993769,-0.3643001275179457,2,0.07335229062787217,False,False,0
3,0,0.39748054800012966,-0.50746190352532,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.3440793629048191,0,0.07335229062787217,True,False,0
3,0,0.009229680750505998,-0.5035948611437696,0,-0.5583460543187373,False,True,0
1,1,2.338734884248248,0.8111995485833373,2,0.07335229062787217,False,False,1
3,1,0.0,-0.5039970335514509,2,-0.5583460543187373,False,False,1
3,1,0.0,-0.49392725518989383,1,-0.5583460543187373,True,False,1
1,1,-0.45667135994904234,0.6961550377322153,2,-0.5583460543187373,False,False,1
1,0,-0.37902118649911765,0.42820187055102177,0,0.07335229062787217,False,False,1
3,0,-0.9225724006485907,-0.5181774779645959,0,0.07335229062787217,False,True,0
3,0,-0.844922227198666,-0.48812669161756833,0,-0.5583460543187373,False,True,0
1,0,-0.6119717068488918,1.9787234497726727,0,-0.5583460543187373,False,False,0
3,1,-2.0873250023974617,-0.23628555651910413,1,1.9684473254677004,False,True,0
1,1,0.0,0.9450146831545043,2,0.07335229062787217,False,False,1
3,1,-0.6119717068488918,-0.5035948611437696,1,-0.5583460543187373,False,True,1
1,0,-0.2237208395992682,3.445622171014489,0,0.7050506355744817,False,False,0
3,0,-0.7672720537487413,-0.5661926096951153,0,-0.5583460543187373,False,False,0
3,0,-0.844922227198666,-0.49344387489220004,0,-0.5583460543187373,False,True,0
1,1,0.9410317621496027,3.755468941836208,1,-0.5583460543187373,False,False,1
3,1,-2.242625349297311,-0.33940604218671555,1,0.7050506355744817,False,False,1
3,0,0.16453002765035546,-0.4905435931060373,0,-0.5583460543187373,False,True,0
1,1,0.39748054800012966,0.36165587172811325,2,0.07335229062787217,False,True,1
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,True,0
2,0,-0.9225724006485907,0.777362927744772,0,-0.5583460543187373,False,True,0
3,0,-2.242625349297311,0.2630462909985802,3,3.8635423603075285,False,True,0
2,1,0.47513072145005436,-0.39241739267419806,1,-0.5583460543187373,False,True,1
3,0,0.0,-0.4943294275975751,0,-0.5583460543187373,True,False,0
2,1,-1.0002225740985156,-0.4117526045819496,1,-0.5583460543187373,False,False,1
1,0,0.47513072145005436,1.67645028145522,0,1.3367489805210908,False,True,1
3,0,-0.6896218802988165,-0.4930417024845188,0,-0.5583460543187373,False,True,1
3,0,-0.14607066614934347,-0.4905435931060373,0,0.7050506355744817,False,True,0
1,1,-0.534321533398967,1.546420981375591,1,0.07335229062787217,False,False,1
3,1,-0.45667135994904234,-0.32087710861551727,2,0.7050506355744817,False,True,1
3,0,-0.6119717068488918,-0.4930417024845188,0,-0.5583460543187373,False,True,0
3,1,0.08687985420043072,-0.49191252610910613,1,-0.5583460543187373,False,True,0
2,0,1.2516324559493017,-0.14105963787342762,0,-0.5583460543187373,False,True,0
2,0,-0.534321533398967,-0.440755422443577,4,-0.5583460543187373,False,True,0
2,1,-0.14607066614934347,-0.39918471684191115,2,-0.5583460543187373,False,True,1
3,0,0.7080812417998286,-0.4905435931060373,0,-0.5583460543187373,False,True,1
3,0,-0.3013710130491929,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,1,-0.6896218802988165,-0.45380669048130934,1,0.07335229062787217,False,True,0
3,0,-0.14607066614934347,-0.3373120387371061,0,0.07335229062787217,False,True,0
3,1,-0.7672720537487413,-0.4762838743240705,1,-0.5583460543187373,False,True,0
2,0,0.3198303745502049,-0.23773569741218548,0,0.07335229062787217,False,True,0
3,0,1.6398833231989254,-0.49392725518989383,0,-0.5583460543187373,False,True,0
2,0,-2.0873250023974617,-0.2812399242046265,3,0.7050506355744817,False,True,1
3,0,-0.6896218802988165,-0.49344387489220004,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.15137110638383156,1,1.9684473254677004,False,True,0
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.5111684636480359,0,-0.5583460543187373,True,False,0
1,1,0.24218020110028018,1.096393924222673,1,0.07335229062787217,True,False,1
2,0,0.0,-0.6437751474749684,0,-0.5583460543187373,False,True,0
3,0,1.0963321090494522,-0.4905435931060373,0,-0.5583460543187373,False,True,1
3,1,0.0,-0.48812669161756833,2,-0.5583460543187373,False,True,0
2,1,0.3198303745502049,-0.015380760473042411,2,0.7050506355744817,False,True,1
2,1,-0.9225724006485907,-0.39241739267419806,1,0.7050506355744817,False,True,1
2,0,0.009229680750505998,-0.39241739267419806,0,-0.5583460543187373,False,True,0
3,1,-1.5437737882479885,-0.17682977990276808,1,0.7050506355744817,False,True,0
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,False,0
3,0,-0.6896218802988165,-0.49425015322875326,0,-0.5583460543187373,True,False,0
3,0,-0.06842049269941873,-0.4915103537014249,0,-0.5583460543187373,False,True,0
3,1,-0.14607066614934347,-0.3653480960033459,2,0.7050506355744817,False,True,0
3,0,-0.9225724006485907,-0.25296217678953986,0,0.7050506355744817,False,True,0
3,0,0.0,-0.5035948611437696,0,-0.5583460543187373,False,True,0
2,1,-0.14607066614934347,-0.14105963787342762,2,0.07335229062787217,False,True,1
2,1,-0.844922227198666,-0.14105963787342762,1,-0.5583460543187373,False,True,1
3,0,0.0,-0.49392725518989383,0,-0.5583460543187373,True,False,0
3,0,0.16453002765035546,-0.48812669161756833,0,-0.5583460543187373,False,True,1
1,0,-0.14607066614934347,-0.13042527132416426,0,-0.5583460543187373,False,True,1
3,1,0.0,-0.33247823576016816,2,0.07335229062787217,False,True,1
2,1,0.9410317621496027,-0.14105963787342762,2,0.07335229062787217,False,True,1
3,0,-1.0002225740985156,-0.5060117626322386,0,-0.5583460543187373,False,True,0
1,0,1.5622331497490005,0.4370631981683443,0,0.07335229062787217,False,True,0
1,1,-1.2331730944482897,1.67645028145522,1,1.3367489805210908,False,True,1
3,1,-0.6896218802988165,0.020872761853991784,1,1.9684473254677004,False,True,0
2,1,-0.45667135994904234,-0.2812399242046265,2,2.6001456704143098,False,True,1
1,0,2.6493355780479466,4.441385584263695,0,2.6001456704143098,False,True,0
2,0,0.08687985420043072,-0.440755422443577,0,-0.5583460543187373,False,True,0
2,1,1.1739822824993769,-0.13622583489648973,2,0.7050506355744817,False,True,1
3,0,-0.7672720537487413,-0.4600906343513286,0,-0.5583460543187373,False,True,0
3,0,-0.37902118649911765,-0.49344387489220004,0,0.07335229062787217,False,True,0
2,1,-0.14607066614934347,-0.39241739267419806,1,-0.5583460543187373,False,True,1
3,0,0.0,-0.48691824087333385,0,-0.5583460543187373,False,True,1
1,0,-2.009674828947537,0.938972429433332,3,0.7050506355744817,False,True,1
2,1,-1.3108232678982144,-0.26673851527381287,1,0.07335229062787217,False,True,1
1,0,0.3198303745502049,-0.13042527132416426,0,-0.5583460543187373,False,True,1
3,1,-1.9320246554976122,-0.27141183599191643,1,1.3367489805210908,False,False,1
1,0,1.71753349664885,-0.05405118428854556,4,-0.5583460543187373,False,True,1
2,0,0.47513072145005436,-0.10722301703486238,0,1.3367489805210908,False,True,0
3,0,0.0,-0.2577147718764652,0,0.07335229062787217,False,True,0
1,0,0.009229680750505998,-0.10722301703486238,0,-0.5583460543187373,False,False,0
1,0,1.4845829762990759,1.0790734413957093,0,0.07335229062787217,False,False,1
3,0,0.0,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,-0.06842049269941873,-0.4911081812937436,0,-0.5583460543187373,False,False,1
1,0,2.726985751497871,-0.13042527132416426,0,-0.5583460543187373,False,True,0
1,1,0.0,0.35899728009079734,2,0.07335229062787217,False,True,1
2,1,1.5622331497490005,-0.440755422443577,1,-0.5583460543187373,False,True,1
3,0,0.0,-0.49392725518989383,0,-0.5583460543187373,True,False,0
1,0,1.406932802849151,-0.13042527132416426,0,-0.5583460543187373,False,True,1
3,0,0.3198303745502049,-0.48812669161756833,0,-0.5583460543187373,False,True,0
1,0,1.3292826293992264,0.10063051097346702,0,-0.5583460543187373,False,True,0
2,0,1.406932802849151,-0.39241739267419806,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,0.6304310683499038,-0.50746190352532,0,-0.5583460543187373,False,True,0
2,0,0.0,-0.6437751474749684,0,-0.5583460543187373,False,True,0
1,0,2.028134190448549,-0.13042527132416426,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.49441063548758757,0,-0.5583460543187373,True,False,0
3,1,-2.262037892659792,-0.27141183599191643,1,1.3367489805210908,False,False,1
3,0,0.0,-0.5035948611437696,0,-0.5583460543187373,False,True,0
3,0,0.6304310683499038,-0.4762838743240705,0,-0.5583460543187373,False,True,0
2,1,0.24218020110028018,-0.10722301703486238,2,1.3367489805210908,False,True,1
2,1,-0.534321533398967,-0.37710970540683114,2,-0.5583460543187373,False,False,1
3,1,-0.6119717068488918,-0.45356500033246244,1,-0.5583460543187373,False,True,0
1,0,0.0,0.36165587172811325,0,-0.5583460543187373,False,True,0
2,0,0.3198303745502049,-0.23773569741218548,0,0.07335229062787217,False,True,0
3,0,-0.06842049269941873,-0.5075431114153325,0,0.07335229062787217,False,True,0
3,0,-0.6119717068488918,-0.49835888575915044,0,-0.5583460543187373,False,True,0
3,1,-2.1649751758473865,-0.406193731158471,1,0.07335229062787217,False,True,1
3,0,-1.6214239616979134,0.2630462909985802,3,3.8635423603075285,False,True,0
2,0,0.0,-0.6437751474749684,0,-0.5583460543187373,False,True,0
3,0,1.5622331497490005,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,1,2.5716854045980218,-0.4583988033094003,2,-0.5583460543187373,False,True,1
1,0,-0.37902118649911765,1.1172604849135184,0,0.07335229062787217,False,False,1
3,1,0.0,-0.15137110638383156,1,1.9684473254677004,False,True,0
1,1,0.39748054800012966,1.096393924222673,2,0.07335229062787217,False,True,1
1,0,2.1834345373483983,-0.06951935381474683,0,-0.5583460543187373,False,False,0
3,0,0.009229680750505998,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,-1.6214239616979134,-0.33634527814171855,3,0.7050506355744817,False,True,1
3,0,0.0,-0.2577147718764652,0,0.07335229062787217,False,True,0
3,0,-0.6896218802988165,-0.5035948611437696,0,-0.5583460543187373,False,True,0
1,0,1.9504840169986242,-0.05405118428854556,0,-0.5583460543187373,False,True,0
1,0,3.1928867921974198,0.31339904984874684,0,-0.5583460543187373,False,False,0
3,0,-0.6896218802988165,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.3642208531491239,0,-0.5583460543187373,False,False,0
1,1,1.8728338435486995,0.8695280823454514,1,0.07335229062787217,False,False,1
3,0,0.0,-0.3518134476679197,0,-0.5583460543187373,False,True,0
1,1,-0.37902118649911765,2.2864762171447826,2,1.3367489805210908,False,True,0
3,0,-0.45667135994904234,-0.4930417024845188,0,-0.5583460543187373,False,True,0
3,0,-1.0002225740985156,-0.4762838743240705,0,-0.5583460543187373,False,True,0
3,1,-0.6896218802988165,-0.49392725518989383,1,-0.5583460543187373,True,False,0
3,1,0.0,-0.4962629487883502,1,-0.5583460543187373,True,False,0
3,1,0.5527808948999791,-0.4583988033094003,1,-0.5583460543187373,False,True,0
1,1,-1.0778727475484402,1.0287206825455424,1,-0.5583460543187373,False,True,1
1,0,-0.9225724006485907,1.4618294292791778,0,0.07335229062787217,False,False,0
2,1,0.24218020110028018,-0.14105963787342762,2,0.7050506355744817,False,True,1
1,0,0.0,-0.13042527132416426,0,-0.5583460543187373,False,True,1
3,0,-0.14607066614934347,-0.20824949925286437,0,-0.5583460543187373,False,True,0
3,0,-0.3013710130491929,0.4485831174229828,0,-0.5583460543187373,False,True,1
3,0,-0.06842049269941873,-0.49392725518989383,0,-0.5583460543187373,True,False,1
3,0,0.0,-0.48812669161756833,0,-0.5583460543187373,False,True,0
1,0,0.47513072145005436,-0.13550076444994902,0,-0.5583460543187373,False,True,1
1,1,1.8728338435486995,0.5047364398454749,2,0.07335229062787217,False,False,1
3,0,-0.45667135994904234,-0.4988422660568443,0,-0.5583460543187373,False,True,0
1,0,1.3292826293992264,0.014024229796266203,0,-0.5583460543187373,False,True,0
2,1,0.3198303745502049,-0.440755422443577,2,-0.5583460543187373,False,True,1
3,0,0.0,-0.17682977990276808,0,-0.5583460543187373,True,False,0
2,1,0.47513072145005436,-0.14105963787342762,2,0.07335229062787217,False,True,1
3,0,0.16453002765035546,-0.4911081812937436,0,-0.5583460543187373,False,True,0
1,1,0.009229680750505998,1.1640671658998034,1,-0.5583460543187373,False,True,1
3,0,-0.6119717068488918,-0.4911081812937436,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.5040782414414634,0,-0.5583460543187373,False,False,0
1,1,1.0963321090494522,0.4772649707669414,2,0.07335229062787217,False,False,1
3,0,0.0,-0.5039970335514509,0,-0.5583460543187373,False,False,0
3,0,0.8245565019747156,-0.49392725518989383,0,-0.5583460543187373,True,False,0
2,1,1.5622331497490005,-0.440755422443577,1,-0.5583460543187373,False,True,1
1,0,0.0,3.644372681256649,0,-0.5583460543187373,False,True,0
3,0,0.7080812417998286,-0.4905435931060373,0,-0.5583460543187373,False,True,0
2,0,-0.534321533398967,-0.4214202105358254,0,1.3367489805210908,False,True,0
2,1,-2.1649751758473865,-0.14105963787342762,1,0.7050506355744817,False,True,1
3,0,0.0,-0.5039970335514509,0,-0.5583460543187373,False,False,0
3,0,-1.0002225740985156,-0.5039970335514509,0,0.7050506355744817,False,False,0
3,1,0.0,-0.21147267907788653,2,0.7050506355744817,False,False,1
3,1,0.009229680750505998,-0.4762838743240705,1,-0.5583460543187373,False,True,0
2,1,-1.7767243085977626,-0.13622583489648973,1,0.7050506355744817,False,True,1
1,0,1.1739822824993769,-0.13042527132416426,4,-0.5583460543187373,False,True,0
1,1,0.009229680750505998,1.4139747798074924,1,-0.5583460543187373,False,False,1
3,0,0.0,-0.3634145748125707,0,-0.5583460543187373,False,True,0
1,1,-0.6119717068488918,0.3133178419587343,1,0.7050506355744817,False,False,1
1,1,0.47513072145005436,0.729024897975393,1,0.7050506355744817,False,True,1
3,1,-1.6214239616979134,-0.03906639506003812,1,3.2318440153609194,False,True,0
3,1,-1.4661236147980639,-0.03906639506003812,1,3.2318440153609194,False,True,0
2,0,0.16453002765035546,-0.14105963787342762,0,0.07335229062787217,False,True,1
1,0,1.5622331497490005,1.4139747798074924,0,0.07335229062787217,False,False,0
1,0,2.6493355780479466,-0.14105963787342762,0,-0.5583460543187373,False,True,0
2,1,-0.844922227198666,-0.14105963787342762,2,0.07335229062787217,False,True,1
2,0,0.0,-0.3757407724037623,0,-0.5583460543187373,False,False,1
3,0,0.24218020110028018,-0.24691992306836752,0,0.7050506355744817,False,True,0
2,0,-1.699074135147838,0.06679389013490176,3,0.7050506355744817,False,True,1
1,0,-1.0002225740985156,1.5001769550558215,0,0.7050506355744817,False,False,1
2,0,-0.2237208395992682,-0.14105963787342762,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.49239590640679987,0,-0.5583460543187373,True,False,0
3,0,-0.6119717068488918,-0.5040782414414634,0,-0.5583460543187373,False,False,1
3,1,-0.6119717068488918,-0.49344387489220004,1,-0.5583460543187373,False,True,1
1,0,2.494035231148097,-0.13042527132416426,0,-0.5583460543187373,False,True,0
1,1,1.406932802849151,0.12189924407199378,4,0.07335229062787217,False,False,1
1,0,0.0,3.755468941836208,0,-0.5583460543187373,False,False,0
1,1,0.7080812417998286,0.8962744809774443,2,0.7050506355744817,False,True,1
3,1,0.47513072145005436,-0.30734246028009116,2,0.07335229062787217,False,True,1
3,0,0.0,-0.49392725518989383,0,-0.5583460543187373,True,False,0
3,0,0.7857314152497533,-0.4911081812937436,0,-0.5583460543187373,False,True,0
2,0,-0.14607066614934347,-0.3827497867203223,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.48812669161756833,1,-0.5583460543187373,False,True,0
3,0,-0.45667135994904234,-0.17682977990276808,0,0.7050506355744817,False,True,0
3,0,-0.844922227198666,-0.4911081812937436,0,-0.5583460543187373,False,True,0
3,1,-0.06842049269941873,-0.23628555651910413,2,1.9684473254677004,False,True,0
3,0,0.0,-0.5039970335514509,0,-0.5583460543187373,False,False,0
3,0,0.16453002765035546,-0.49191252610910613,0,-0.5583460543187373,False,True,1
2,0,2.494035231148097,-0.440755422443577,0,-0.5583460543187373,False,True,1
1,1,1.7951836700987747,0.3515860933665562,2,0.7050506355744817,False,True,1
1,0,0.47513072145005436,-0.1335672432591739,0,-0.5583460543187373,False,True,1
3,1,0.0,-0.49392725518989383,1,-0.5583460543187373,True,False,1
3,0,-1.0778727475484402,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,-0.844922227198666,-0.3634145748125707,0,-0.5583460543187373,False,True,0
2,1,0.3198303745502049,-0.39241739267419806,1,-0.5583460543187373,False,True,1
1,1,0.7080812417998286,0.4370631981683443,2,0.07335229062787217,False,True,1
3,1,0.0,-0.3642208531491239,2,0.07335229062787217,False,False,0
3,0,0.16453002765035546,-0.4905435931060373,0,-0.5583460543187373,False,True,1
2,1,-0.37902118649911765,-0.06371879024242134,1,0.7050506355744817,False,True,1
1,1,0.7080812417998286,1.5001769550558215,2,0.7050506355744817,False,False,1
2,0,1.8728338435486995,-0.14105963787342762,0,-0.5583460543187373,False,True,0
1,0,0.47513072145005436,0.13205023032356333,0,-0.5583460543187373,False,False,0
3,0,0.0,-0.47531711372868296,0,-0.5583460543187373,False,False,0
1,1,-0.9225724006485907,0.8962744809774443,1,0.7050506355744817,False,True,1
2,0,1.3292826293992264,-0.35374696885869494,0,-0.5583460543187373,False,True,0
1,0,2.338734884248248,0.8875736356189561,0,0.7050506355744817,False,False,1
3,0,-0.6119717068488918,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,0,0.39748054800012966,-0.5060117626322386,0,-0.5583460543187373,False,True,0
1,1,1.71753349664885,0.8695280823454514,2,0.07335229062787217,False,False,1
3,0,1.3292826293992264,-0.5035948611437696,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.49392725518989383,1,0.7050506355744817,True,False,0
2,0,0.5527808948999791,-0.14105963787342762,0,0.07335229062787217,False,True,0
3,0,0.47513072145005436,-0.17682977990276808,0,0.7050506355744817,False,True,0
2,1,0.0,-0.005713154519166626,1,-0.5583460543187373,False,True,1
3,0,1.4845829762990759,-0.6437751474749684,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.5040782414414634,0,-0.5583460543187373,False,False,0
1,0,1.4845829762990759,0.4569629982638023,4,0.07335229062787217,False,False,1
2,1,-0.45667135994904234,-0.12172442596567605,2,1.3367489805210908,False,True,1
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,True,0
1,0,0.0,0.17603783741369813,0,-0.5583460543187373,False,True,0
3,0,1.0963321090494522,-0.48812669161756833,0,-0.5583460543187373,False,True,0
1,0,0.39748054800012966,-0.13042527132416426,0,-0.5583460543187373,False,False,1
3,0,0.47513072145005436,-0.3431126023094315,0,0.07335229062787217,False,True,0
3,0,0.009229680750505998,-0.4911081812937436,0,-0.5583460543187373,False,True,0
1,0,-0.2237208395992682,-0.05405118428854556,0,-0.5583460543187373,False,True,1
2,1,-0.6119717068488918,0.16016749547981565,2,1.3367489805210908,False,False,1
1,1,0.7857314152497533,2.323454809918357,1,-0.5583460543187373,False,True,1
3,1,0.7080812417998286,-0.03906639506003812,2,3.2318440153609194,False,True,0
3,0,0.0,-0.50746190352532,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.3440793629048191,1,0.07335229062787217,True,False,1
3,0,0.0,-0.49392725518989383,0,-0.5583460543187373,True,False,0
3,0,0.39748054800012966,-0.48812669161756833,0,-0.5583460543187373,False,True,0
2,1,-0.45667135994904234,0.6130136265288837,1,1.3367489805210908,False,True,1
3,0,0.3198303745502049,-0.3653480960033459,0,0.7050506355744817,False,True,0
3,1,-0.3013710130491929,-0.33247823576016816,2,0.07335229062787217,False,True,0
2,1,-2.009674828947537,0.1102981169273428,1,1.3367489805210908,False,True,1
2,0,-0.3013710130491929,-0.440755422443577,0,-0.5583460543187373,False,True,0
3,0,-0.2237208395992682,-0.3643001275179457,0,0.07335229062787217,False,False,0
1,0,0.9410317621496027,0.3723714461673892,0,0.07335229062787217,False,True,1
3,0,-0.7672720537487413,-0.33940604218671555,0,0.7050506355744817,False,False,1
3,0,-0.6896218802988165,-0.49191252610910613,0,-0.5583460543187373,False,True,0
3,0,-0.6896218802988165,-0.33247823576016816,0,-0.5583460543187373,False,True,0
1,0,2.4163850576981725,-0.018845630446911524,0,-0.5583460543187373,False,True,0
2,0,2.1057843638984735,-0.40498528041423654,4,-0.5583460543187373,True,False,0
1,1,-0.6896218802988165,0.8635651029931007,1,-0.5583460543187373,False,True,1
3,0,-0.3013710130491929,-0.4911081812937436,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.49425015322875326,0,-0.5583460543187373,True,False,0
1,0,3.891738353246742,-0.06371879024242134,0,-0.5583460543187373,False,True,1
3,0,1.6398833231989254,-0.5073806956353073,0,-0.5583460543187373,False,True,0
1,0,0.16453002765035546,-0.05405118428854556,4,-0.5583460543187373,False,False,1
1,0,0.0,-0.6437751474749684,0,-0.5583460543187373,False,True,0
3,1,-1.6214239616979134,-0.10432273524869967,1,2.6001456704143098,False,True,0
2,1,-0.14607066614934347,-0.39241739267419806,1,-0.5583460543187373,False,True,1
3,0,0.16453002765035546,-0.4905435931060373,0,-0.5583460543187373,False,True,0
2,0,0.08687985420043072,-0.13622583489648973,0,0.7050506355744817,False,True,0
3,1,0.863381588699678,0.123591075113922,2,2.6001456704143098,False,True,0
3,0,0.0,-0.33247823576016816,0,0.07335229062787217,False,True,0
3,0,-0.7672720537487413,-0.49191252610910613,0,-0.5583460543187373,False,True,0
1,1,-0.45667135994904234,0.6961550377322153,1,-0.5583460543187373,False,False,1
3,1,-2.1649751758473865,-0.10432273524869967,1,2.6001456704143098,False,True,0
3,0,0.0,0.4485831174229828,0,-0.5583460543187373,False,True,1
3,1,-2.262037892659792,-0.27141183599191643,1,1.3367489805210908,False,False,1
1,0,1.406932802849151,0.8398001940372836,0,0.07335229062787217,False,False,1
3,0,-0.844922227198666,-0.4911081812937436,0,-0.5583460543187373,False,True,0
1,0,2.028134190448549,0.0426248752502123,4,-0.5583460543187373,False,False,1
3,0,0.0,-0.4977942975714441,0,-0.5583460543187373,False,True,0
3,1,-0.534321533398967,-0.4977942975714441,1,-0.5583460543187373,False,True,1
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,True,0
2,1,-0.9225724006485907,-0.19906527359668233,1,0.07335229062787217,False,True,1
3,0,-0.6896218802988165,-0.4807155048933272,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.49239590640679987,1,-0.5583460543187373,True,False,1
3,1,-0.9225724006485907,-0.5132624670976453,1,-0.5583460543187373,True,False,0
2,0,-0.45667135994904234,0.777362927744772,0,0.7050506355744817,False,True,0
3,0,0.0,-0.4911081812937436,0,-0.5583460543187373,False,True,0
3,1,0.16453002765035546,-0.3440793629048191,2,0.7050506355744817,True,False,0
2,0,-0.534321533398967,-0.39241739267419806,0,-0.5583460543187373,False,True,0
1,0,2.1834345373483983,1.546420981375591,0,0.7050506355744817,False,False,0
1,0,1.5622331497490005,1.9403759239960292,4,0.7050506355744817,False,True,1
3,0,0.7857314152497533,-0.5040782414414634,0,-0.5583460543187373,False,False,0
1,0,1.3292826293992264,-0.1490354127853752,0,-0.5583460543187373,False,True,0
3,0,0.47513072145005436,-0.4988422660568443,0,-0.5583460543187373,False,True,0
3,0,-0.7672720537487413,-0.4905435931060373,0,0.07335229062787217,False,True,1
2,0,0.16453002765035546,0.777362927744772,0,0.7050506355744817,False,True,0
2,0,-0.37902118649911765,-0.39241739267419806,0,-0.5583460543187373,False,True,0
3,0,0.0,-0.49344387489220004,0,-0.5583460543187373,False,True,0
3,0,1.0186819355995274,-0.48812669161756833,0,-0.5583460543187373,False,True,0
1,1,0.0,0.36165587172811325,2,0.07335229062787217,False,True,1
2,1,0.7857314152497533,0.1102981169273428,2,0.7050506355744817,False,True,1
1,0,0.08687985420043072,0.36165587172811325,0,0.07335229062787217,False,True,0
2,0,3.115236618747495,-0.440755422443577,0,-0.5583460543187373,False,True,0
2,0,0.08687985420043072,-0.39241739267419806,0,-0.5583460543187373,False,True,1
2,0,0.0,-0.6437751474749684,0,-0.5583460543187373,False,True,0
3,0,-0.9225724006485907,-0.49344387489220004,0,-0.5583460543187373,False,True,0
3,0,-0.41784627322408,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,1,-0.9225724006485907,-0.45348379244244985,1,-0.5583460543187373,False,True,1
3,1,1.0186819355995274,0.2630462909985802,2,3.8635423603075285,False,True,0
1,0,0.47513072145005436,9.262218501053868,0,0.07335229062787217,False,False,1
3,1,0.0,-0.4864348605756401,1,-0.5583460543187373,True,False,0
1,0,-0.2237208395992682,0.8398001940372836,0,-0.5583460543187373,False,False,1
3,0,-0.7672720537487413,-0.46540781762596023,0,-0.5583460543187373,False,True,0
3,0,-1.2331730944482897,0.2630462909985802,0,3.8635423603075285,False,True,0
2,0,2.338734884248248,0.1102981169273428,0,0.7050506355744817,False,True,0
2,0,-0.37902118649911765,0.16016749547981565,0,1.3367489805210908,False,False,0
3,0,-1.2331730944482897,0.123591075113922,0,2.6001456704143098,False,True,0
3,0,-0.844922227198666,-0.4471205742036088,0,-0.5583460543187373,False,True,0
3,0,-0.9225724006485907,-0.4930417024845188,0,-0.5583460543187373,False,True,0
1,1,-1.1555229209983648,3.4424801990794793,1,0.07335229062787217,False,True,1
1,0,0.08687985420043072,0.4583319312668711,0,0.07335229062787217,False,True,1
3,1,-2.009674828947537,-0.384360409872238,1,0.07335229062787217,False,False,1
3,0,0.0,0.4485831174229828,0,-0.5583460543187373,False,True,1
3,0,-0.37902118649911765,-0.5040782414414634,0,-0.5583460543187373,False,False,0
1,0,2.338734884248248,-0.13042527132416426,4,-0.5583460543187373,False,True,0
2,0,1.71753349664885,-0.3827497867203223,0,-0.5583460543187373,False,True,0
3,0,1.0963321090494522,-0.48812669161756833,0,-0.5583460543187373,False,True,0
3,1,0.0,-0.49425015322875326,1,-0.5583460543187373,True,False,1
1,0,1.4845829762990759,1.5001769550558215,0,0.7050506355744817,False,False,0
3,0,0.9410317621496027,-0.495860776380669,0,-0.5583460543187373,False,True,0
1,1,-0.9225724006485907,3.755468941836208,2,0.07335229062787217,False,False,1
1,0,0.39748054800012966,-0.13550076444994902,0,-0.5583460543187373,False,True,1
3,1,-0.9225724006485907,-0.3643001275179457,1,0.07335229062787217,False,False,0
3,0,-0.37902118649911765,-0.49408773744872814,0,-0.5583460543187373,True,False,0
